best_uci,collapse_best_bits,collapse_deep_alt_bits,collapse_greedy_bits,collapse_key_bits,collapse_random_bits,deep_alt_uci,greedy_uci,key_uci,kind,local_cost_best,local_cost_deep_alt,local_cost_greedy,local_cost_key,local_cost_random,p_win_base,p_win_best,p_win_deep_alt,p_win_greedy,p_win_key,p_win_random,potential_bits,puzzle_id,random_uci,rating,specificity_js_bits,themes,useful_shift_best,useful_shift_deep_alt,useful_shift_greedy,useful_shift_key,useful_shift_random
d8d5,-0.24669636450518118,,,,,,,,quiet,0.0,,,,,0.3125,0.40625,,,,,1.7743974703476995,02Q8P,,1696,,crushing deflection long middlegame pin,0.09375,,,,
c3a2,-0.13386199935394139,,,,,,,,quiet,0.0,,,,,0.25,0.09375,,,,,2.099096205521549,02F56,,1537,,crushing middlegame short,-0.15625,,,,
d5b6,-0.5836033796309468,,,,,,,,quiet,0.0,,,,,0.375,0.34375,,,,,1.5742840955380735,02QYB,,1500,,advantage middlegame short,-0.03125,,,,
c7e5,0.04527975137549767,,,,,,,,quiet,0.0,,,,,0.34375,0.3125,,,,,2.1648505541228946,02btz,,1564,,mate mateIn1 middlegame oneMove pin,-0.03125,,,,
h4f6,0.43569198715719004,,,,,,,,quiet,0.0,,,,,0.1875,0.25,,,,,2.2871017527145816,02e95,,2259,,crushing middlegame short,0.0625,,,,
b3d5,0.8290241665334765,,,,,,,,quiet,0.0,,,,,0.25,0.03125,,,,,1.951011518271973,02Id6,,1751,,advantage defensiveMove middlegame short,-0.21875,,,,
d4d5,-0.23016061045056446,,,,,,,,quiet,0.0,,,,,0.53125,0.40625,,,,,1.8049451311431488,02P4S,,1157,,mate mateIn1 middlegame oneMove,-0.125,,,,
c1d2,-0.11614315937023223,,,,,,,,quiet,0.0,,,,,0.25,0.21875,,,,,2.1800365325772657,02QjW,,2020,,advantage master middlegame veryLong,-0.03125,,,,
d2f4,0.061311224784222684,,,,,,,,quiet,-5.0,,,,,0.15625,0.21875,,,,,1.947202335584122,02aAS,,1394,,advantage middlegame short,0.0625,,,,
a7b8,-0.013290419668825049,,,,,,,,quiet,-1.0,,,,,0.5,0.375,,,,,1.750807235905091,02fM9,,1751,,advantage master middlegame short,-0.125,,,,
g2g4,-0.5451461987150859,,,,,,,,quiet,0.0,,,,,0.03125,0.09375,,,,,1.2260002846457883,01vYY,,1046,,advantage middlegame short,0.0625,,,,
g7e5,-0.20281953111478312,,,,,,,,quiet,0.0,,,,,0.25,0.25,,,,,2.0415301730294657,02T47,,1123,,advantage master middlegame pin short,0.0,,,,
d1c1,-0.09644269772438507,,,,,,,,quiet,0.0,,,,,0.40625,0.375,,,,,1.9114133659676638,0371L,,1375,,advantage master middlegame pin queensideAttack short,-0.03125,,,,
d5f4,-0.37531754891497426,,,,,,,,quiet,-3.0,,,,,0.625,0.40625,,,,,1.5360958170526895,02uPh,,1855,,advantage middlegame short,-0.21875,,,,
f8d8,-0.1795094556748833,,,,,,,,quiet,5.0,,,,,0.59375,0.40625,,,,,1.5167028044502626,02aU0,,1275,,advantage attraction fork long middlegame,-0.1875,,,,
g7e5,-0.720598071907028,,,,,,,,quiet,0.0,,,,,0.28125,0.21875,,,,,1.4376613977946124,02Rt2,,2151,,advantage discoveredAttack master middlegame short,-0.0625,,,,
d6d5,0.0006243963512058137,,,,,,,,quiet,0.0,,,,,0.40625,0.5,,,,,1.8253231315250555,02RJ2,,1058,,advantage middlegame short,0.09375,,,,
g8h8,-0.1724968610995139,,,,,,,,quiet,0.0,,,,,0.03125,0.21875,,,,,1.9923536930233807,02f60,,2024,,crushing deflection middlegame trappedPiece veryLong,0.1875,,,,
a6c6,-0.4250801662230024,,,,,,,,quiet,-9.0,,,,,0.4375,0.28125,,,,,1.4404272549083053,02yiN,,1926,,advantage middlegame short,-0.15625,,,,
f8f7,0.028018654757492545,,,,,,,,quiet,0.0,,,,,0.125,0.09375,,,,,2.1287451922921394,02teA,,1671,,crushing middlegame short,-0.03125,,,,
g2g4,-0.195642309391586,,,,,,,,quiet,0.0,,,,,0.15625,0.21875,,,,,2.071797240726412,02OZP,,1129,,advantage capturingDefender middlegame short,0.0625,,,,
f8d8,0.08478261006865795,,,,,,,,quiet,0.0,,,,,0.21875,0.125,,,,,2.093445909665798,039eL,,2764,,crushing long middlegame,-0.09375,,,,
f5f4,-0.6014046068332186,,,,,,,,quiet,0.0,,,,,0.09375,0.15625,,,,,1.5939514568588302,036BY,,1391,,crushing hangingPiece middlegame short,0.0625,,,,
h5e2,-0.0062472444829007046,,,,,,,,quiet,0.0,,,,,0.15625,0.15625,,,,,1.8918426014908483,02ed8,,1686,,crushing middlegame veryLong,0.0,,,,
a8c8,-0.07272406934553732,,,,,,,,quiet,-5.0,,,,,0.40625,0.4375,,,,,1.908926511156002,03TUS,,1597,,advantage attraction master masterVsMaster middlegame short,0.03125,,,,
c7a5,-0.06380762437395093,,,,,,,,quiet,0.0,,,,,0.15625,0.21875,,,,,2.1086796919474975,031RQ,,1461,,crushing middlegame short,0.0625,,,,
f5f6,0.010083874894807998,,,,,,,,quiet,0.0,,,,,0.21875,0.1875,,,,,2.197169235259032,03FqH,,1701,,crushing middlegame pin short,-0.03125,,,,
c7d6,0.28752649222191207,,,,,,,,quiet,0.0,,,,,0.5,0.25,,,,,1.8903195311147831,02mvu,,1365,,crushing long master middlegame,-0.25,,,,
g2h3,-0.026393481468567348,,,,,,,,quiet,-2.0,,,,,0.40625,0.4375,,,,,1.8444849456527799,02gM8,,1534,,advancedPawn mate mateIn2 middlegame morphysMate short,0.03125,,,,
f6d7,-0.029143439577558272,,,,,,,,quiet,-3.0,,,,,0.125,0.1875,,,,,2.099601752714581,02e7X,,1962,,crushing master middlegame veryLong,0.0625,,,,
a1c3,-0.40672558800036884,,,,,,,,quiet,0.0,,,,,0.3125,0.15625,,,,,1.6820708027473967,03JWQ,,2224,,crushing middlegame pin quietMove veryLong,-0.15625,,,,
f7e7,-0.3034551610921741,,,,,,,,quiet,-5.0,,,,,0.5625,0.28125,,,,,1.7278082974885984,02hgn,,2156,,crushing fork master middlegame short,-0.28125,,,,
e7f6,-0.26867097043693056,,,,,,,,quiet,0.0,,,,,0.40625,0.4375,,,,,1.6028413978136884,031pl,,1992,,crushing middlegame short,0.03125,,,,
d6d2,0.22478574896914383,,,,,,,,quiet,-1.0,,,,,0.40625,0.375,,,,,2.057974488964314,03URI,,1554,,kingsideAttack mate mateIn1 middlegame oneMove pin,-0.03125,,,,
d5c4,0.09991414290538314,,,,,,,,quiet,0.0,,,,,0.40625,0.34375,,,,,1.9478362767133937,03E8w,,2342,,advantage fork middlegame veryLong,-0.0625,,,,
e4d3,0.1893937616758934,,,,,,,,quiet,0.0,,,,,0.28125,0.4375,,,,,2.2609768596329824,03G2c,,1903,,crushing middlegame short,0.15625,,,,
e7e6,-0.04165856696570458,,,,,,,,quiet,0.0,,,,,0.375,0.34375,,,,,2.0804399385868573,02j44,,2071,,crushing exposedKing fork middlegame veryLong,-0.03125,,,,
c2c4,0.19628635039241193,,,,,,,,quiet,0.0,,,,,0.375,0.59375,,,,,1.9362781244591327,0335U,,1468,,crushing middlegame short,0.21875,,,,
e8c8,-0.02156677559768405,,,,,,,,quiet,0.0,,,,,0.125,0.21875,,,,,1.91855363187439,02nDq,,2369,,advantage discoveredAttack discoveredCheck long middlegame,0.09375,,,,
c6c5,0.19255281666609014,,,,,,,,quiet,-1.0,,,,,0.40625,0.5,,,,,2.0312634585807725,02z4P,,1160,,crushing kingsideAttack middlegame short,0.09375,,,,
b7g2,-0.1539594433229956,,,,,,,,quiet,3.0,,,,,0.25,0.34375,,,,,1.8514097655573916,03AwK,,1493,,crushing middlegame short,0.09375,,,,
d1d2,0.08721501926267372,,,,,,,,quiet,-1.0,,,,,0.40625,0.25,,,,,2.1287451922921394,03lvG,,2355,,advantage middlegame short,-0.15625,,,,
d5c6,-0.004067237107469923,,,,,,,,quiet,0.0,,,,,0.53125,0.34375,,,,,1.715734100759607,03Vfo,,1023,,crushing fork hangingPiece master middlegame short,-0.1875,,,,
h3g4,-0.08486835890174138,,,,,,,,quiet,-1.0,,,,,0.25,0.125,,,,,2.0306390622295662,03Drl,,1485,,advantage fork middlegame short,-0.125,,,,
d6g6,-0.27377423069717066,,,,,,,,quiet,1.0,,,,,0.4375,0.25,,,,,1.6604221338080105,03rZU,,2252,,crushing defensiveMove master middlegame short,-0.1875,,,,
c3e3,0.22961631033140883,,,,,,,,quiet,0.0,,,,,0.28125,0.21875,,,,,2.1544171866886996,03KkY,,914,,crushing fork middlegame short,-0.0625,,,,
f6e8,-0.13719873517384995,,,,,,,,quiet,-3.0,,,,,0.25,0.25,,,,,1.9341963645051812,03cd7,,1802,,crushing long middlegame,0.0,,,,
f6d5,-0.03862531696750704,,,,,,,,quiet,0.0,,,,,0.25,0.09375,,,,,2.123778124459133,03YKj,,782,,crushing discoveredAttack kingsideAttack middlegame short,-0.15625,,,,
g4e5,-0.16071332065492916,,,,,,,,quiet,0.0,,,,,0.125,0.03125,,,,,1.5511841496927703,03eIH,,1699,,crushing middlegame short,-0.09375,,,,
h1a1,-0.029917575157559106,,,,,,,,quiet,0.0,,,,,0.125,0.1875,,,,,2.0882102534458227,03XeV,,1583,,advantage fork long middlegame,0.0625,,,,
a8c8,0.18889337320703414,,,,,,,,quiet,0.0,,,,,0.1875,0.25,,,,,2.160374329980682,03tkj,,2478,,advantage deflection middlegame pin veryLong,0.0625,,,,
d8e7,0.009895876616750066,,,,,,,,quiet,0.0,,,,,0.25,0.09375,,,,,2.0981061300625727,03VbK,,1334,,advantage fork long middlegame,-0.15625,,,,
g4e2,-0.09462952615740217,,,,,,,,quiet,0.0,,,,,0.40625,0.15625,,,,,1.8825874753050804,03rS2,,1761,,crushing long middlegame,-0.25,,,,
e4c2,0.048138600719779934,,,,,,,,quiet,-2.0,,,,,0.25,0.3125,,,,,2.0581573285181993,03t41,,1125,,advantage fork middlegame short,0.0625,,,,
f2f3,-0.09901045668846553,,,,,,,,quiet,0.0,,,,,0.1875,0.09375,,,,,2.0683269522460908,03oNr,,1621,,crushing discoveredAttack long middlegame,-0.09375,,,,
