regime,t,utility,guidance,stability,nondecomposable,rep_x,rep_y,p_selfish,p_direct_team,p_trigger_success,p_noise,collapse_kl,collapse_burst,representation_jump
reward_shaped,44.0,0.85,0.95,0.96,0.2,-0.08459493670886077,0.6624151898734176,0.0770632911392405,0.7387341772151899,0.0921012658227848,0.0921012658227848,0.7585278456791467,0.03391293993565392,0.011210295904093146
reward_shaped,45.0,0.85,0.95,0.96,0.2,-0.09219936708860764,0.6706518987341773,0.07313291139240505,0.7498417721518988,0.08851265822784808,0.08851265822784808,0.7933746216247882,0.03484677594564156,0.011210295904093429
reward_shaped,46.0,0.85,0.95,0.96,0.2,-0.09980379746835445,0.6788886075949366,0.06920253164556961,0.7609493670886076,0.08492405063291138,0.08492405063291138,0.8291835979132267,0.03580897628843849,0.011210295904093146
reward_shaped,47.0,0.85,0.95,0.96,0.2,-0.10740822784810126,0.6871253164556962,0.06527215189873418,0.7720569620253165,0.08133544303797469,0.08133544303797469,0.865986398397994,0.03680280048476725,0.01121029590409331
reward_shaped,48.0,0.85,0.95,0.96,0.2,-0.11501265822784812,0.6953620253164557,0.061341772151898726,0.7831645569620254,0.07774683544303797,0.07774683544303797,0.9038184060271356,0.03783200762914163,0.011210295904093337
reward_shaped,49.0,0.85,0.95,0.96,0.2,-0.12261708860759496,0.7035987341772152,0.05741139240506329,0.7942721518987342,0.07415822784810126,0.07415822784810126,0.942719379019556,0.03890097299242046,0.011210295904093247
reward_shaped,50.0,0.85,0.95,0.96,0.2,-0.13022151898734183,0.7118354430379747,0.05348101265822783,0.8053797468354431,0.07056962025316454,0.07056962025316454,0.9827342201782967,0.040014841158740655,0.011210295904093347
reward_shaped,51.0,0.85,0.95,0.96,0.2,-0.13782594936708864,0.7200721518987343,0.04955063291139239,0.816487341772152,0.06698101265822784,0.06698101265822784,1.0239139509489625,0.041179730770665834,0.01121029590409331
reward_shaped,52.0,0.85,0.95,0.96,0.2,-0.14543037974683543,0.7283088607594936,0.04562025316455697,0.8275949367088608,0.06339240506329115,0.06339240506329115,1.0663169648705404,0.04240301392157786,0.011210295904093129
reward_shaped,53.0,0.85,0.95,0.96,0.2,-0.15303481012658232,0.7365455696202532,0.04168987341772151,0.8387025316455697,0.059803797468354424,0.059803797468354424,1.1100106713795013,0.04369370650896087,0.011210295904093366
reward_shaped,54.0,0.85,0.95,0.96,0.2,-0.16063924050632913,0.7447822784810126,0.037759493670886074,0.8498101265822785,0.05621518987341772,0.05621518987341772,1.1550737002440308,0.04506302886452951,0.011210295904093228
reward_shaped,55.0,0.85,0.95,0.96,0.2,-0.168243670886076,0.7530189873417722,0.03382911392405061,0.8609177215189875,0.052626582278480986,0.052626582278480986,1.2015989379361662,0.04652523769213546,0.011210295904093347
reward_shaped,56.0,0.85,0.95,0.96,0.2,-0.17584810126582281,0.7612556962025316,0.029898734177215166,0.8720253164556963,0.04903797468354428,0.04903797468354428,1.2496978481170609,0.04809891018089463,0.011210295904093228
reward_shaped,57.0,0.85,0.95,0.96,0.2,-0.18345253164556963,0.7694924050632912,0.025968354430379755,0.8831329113924051,0.045449367088607605,0.045449367088607605,1.299506872300336,0.04980902418327515,0.01121029590409331
reward_shaped,58.0,0.85,0.95,0.96,0.2,-0.1910569620253165,0.7777291139240506,0.02203797468354429,0.894240506329114,0.04186075949367087,0.04186075949367087,1.3511974110838059,0.05169053878346985,0.011210295904093266
reward_shaped,59.0,0.85,0.95,0.96,0.2,-0.195,0.782,0.02,0.9,0.04,0.04,1.3788115969219825,0.027614185838176653,0.005812746024344655
reward_shaped,60.0,0.85,0.95,0.96,0.2,-0.195,0.782,0.02,0.9,0.04,0.04,1.3788115969219825,0.0,0.0
reward_shaped,61.0,0.85,0.95,0.96,0.2,-0.195,0.782,0.02,0.9,0.04,0.04,1.3788115969219825,0.0,0.0
reward_shaped,62.0,0.85,0.95,0.96,0.2,-0.195,0.782,0.02,0.9,0.04,0.04,1.3788115969219825,0.0,0.0
reward_shaped,63.0,0.85,0.95,0.96,0.2,-0.195,0.782,0.02,0.9,0.04,0.04,1.3788115969219825,0.0,0.0
reward_shaped,64.0,0.85,0.95,0.96,0.2,-0.195,0.782,0.02,0.9,0.04,0.04,1.3788115969219825,0.0,0.0
reward_shaped,65.0,0.85,0.95,0.96,0.2,-0.195,0.782,0.02,0.9,0.04,0.04,1.3788115969219825,0.0,0.0
reward_shaped,66.0,0.85,0.95,0.96,0.2,-0.195,0.782,0.02,0.9,0.04,0.04,1.3788115969219825,0.0,0.0
reward_shaped,67.0,0.85,0.95,0.96,0.2,-0.195,0.782,0.02,0.9,0.04,0.04,1.3788115969219825,0.0,0.0
reward_shaped,68.0,0.85,0.95,0.96,0.2,-0.195,0.782,0.02,0.9,0.04,0.04,1.3788115969219825,0.0,0.0
reward_shaped,69.0,0.85,0.95,0.96,0.2,-0.195,0.782,0.02,0.9,0.04,0.04,1.3788115969219825,0.0,0.0
reward_shaped,70.0,0.85,0.95,0.96,0.2,-0.195,0.782,0.02,0.9,0.04,0.04,1.3788115969219825,0.0,0.0
reward_shaped,71.0,0.85,0.95,0.96,0.2,-0.195,0.782,0.02,0.9,0.04,0.04,1.3788115969219825,0.0,0.0
reward_shaped,72.0,0.85,0.95,0.96,0.2,-0.195,0.782,0.02,0.9,0.04,0.04,1.3788115969219825,0.0,0.0
reward_shaped,73.0,0.85,0.95,0.96,0.2,-0.195,0.782,0.02,0.9,0.04,0.04,1.3788115969219825,0.0,0.0
reward_shaped,74.0,0.85,0.95,0.96,0.2,-0.195,0.782,0.02,0.9,0.04,0.04,1.3788115969219825,0.0,0.0
reward_shaped,75.0,0.85,0.95,0.96,0.2,-0.195,0.782,0.02,0.9,0.04,0.04,1.3788115969219825,0.0,0.0
reward_shaped,76.0,0.85,0.95,0.96,0.2,-0.195,0.782,0.02,0.9,0.04,0.04,1.3788115969219825,0.0,0.0
reward_shaped,77.0,0.85,0.95,0.96,0.2,-0.195,0.782,0.02,0.9,0.04,0.04,1.3788115969219825,0.0,0.0
reward_shaped,78.0,0.85,0.95,0.96,0.2,-0.195,0.782,0.02,0.9,0.04,0.04,1.3788115969219825,0.0,0.0
reward_shaped,79.0,0.85,0.95,0.96,0.2,-0.195,0.782,0.02,0.9,0.04,0.04,1.3788115969219825,0.0,0.0
collapse_emergence,0.0,0.3500000000322392,0.1,0.94,0.88,0.25000000003259093,0.30000000003810084,0.24999999998710432,0.24999999999003514,0.25000000003575623,0.24999999998710432,0.0,0.0,0.0
collapse_emergence,1.0,0.35000000005215376,0.1,0.94,0.88,0.2500000000527227,0.3000000000616363,0.2499999999791385,0.24999999998387976,0.2500000000578433,0.2499999999791385,4.005081144691071e-17,4.005081144691071e-17,3.097105492898943e-11
collapse_emergence,2.0,0.35000000008436977,0.1,0.94,0.88,0.25000000008529016,0.30000000009970973,0.24999999996625208,0.24999999997392205,0.25000000009357376,0.24999999996625208,-4.001396716160402e-17,0.0,5.010214606338993e-11
collapse_emergence,3.0,0.35000000013648597,0.1,0.94,0.88,0.25000000013797496,0.3000000001613017,0.2499999999454056,0.2499999999578134,0.2500000001513754,0.2499999999454056,8.351738268331895e-20,4.009748454428734e-17,8.105095323785292e-11
collapse_emergence,4.0,0.35000000022079497,0.1,0.94,0.88,0.25000000022320373,0.30000000026093965,0.249999999911682,0.24999999993175429,0.2500000002448818,0.249999999911682,1.203550382666418e-16,1.2027152088395848e-16,1.3111699720726024e-10
collapse_emergence,5.0,0.35000000035718265,0.1,0.94,0.88,0.25000000036107917,0.30000000042212494,0.24999999985712693,0.2499999998895981,0.25000000039614806,0.24999999985712693,6.00844687461095e-19,0.0,2.1210924534387736e-10
collapse_emergence,6.0,0.3500000005778186,0.1,0.94,0.88,0.25000000058412214,0.3000000006828766,0.24999999976887252,0.2499999998214015,0.2500000006408534,0.24999999976887252,-3.8462445644367414e-17,0.0,3.431320254104228e-10
collapse_emergence,7.0,0.350000000934744,0.1,0.94,0.88,0.25000000094494124,0.3000000011046975,0.2499999996261024,0.2499999997110791,0.2500000010367161,0.2499999996261024,4.143835414646792e-18,4.2606281059014206e-17,5.550885533310913e-10
collapse_emergence,8.0,0.3500000015121464,0.1,0.94,0.88,0.25000000152864255,0.3000000017870821,0.24999999939514145,0.2499999995326093,0.25000000167710784,0.24999999939514145,5.089519358980481e-17,4.675135817515802e-17,8.979732467409689e-10
collapse_emergence,9.0,0.350000002446217,0.1,0.94,0.88,0.250000002472903,0.3000000028909838,0.24999999902151318,0.24999999924389654,0.25000000271307704,0.24999999902151318,-5.1677144897041627e-17,0.0,1.4526619493666196e-09
collapse_emergence,10.0,0.350000003957274,0.1,0.94,0.88,0.25000000400044425,0.3000000046767784,0.2499999984170904,0.24999999877684256,0.2500000043889766,0.2499999984170904,3.430999183491843e-17,8.598713673196006e-17,2.3499882421028843e-09
collapse_emergence,11.0,0.3500000064017287,0.1,0.94,0.88,0.2500000064715657,0.3000000075656794,0.2499999974393085,0.24999999802128384,0.2500000071000991,0.2499999974393085,1.5454584513676568e-16,1.2023585330184725e-16,3.801603657644476e-09
collapse_emergence,12.0,0.35000001035615175,0.1,0.94,0.88,0.25000001046912795,0.30000001223908845,0.2499999958575393,0.24999999679900764,0.2500000114859138,0.2499999958575393,5.092448510995059e-16,3.5469900596274025e-16,6.149898851538087e-09
collapse_emergence,13.0,0.3500000167532683,0.1,0.94,0.88,0.25000001693603124,0.3000000197993172,0.24999999329869269,0.2499999948217171,0.2500000185808976,0.24999999329869269,1.412782968391266e-15,9.0353811729176e-16,9.94876356548703e-09
collapse_emergence,14.0,0.35000002710195866,0.1,0.94,0.88,0.25000002739761645,0.3000000320295876,0.24999998915921653,0.24999999162303096,0.25000003005853605,0.24999998915921653,3.607793643939492e-15,2.195010675548226e-15,1.6094231243876094e-08
collapse_emergence,15.0,0.35000004384315603,0.1,0.94,0.88,0.250000044321445,0.30000005181463896,0.24999998246273758,0.24999998644847904,0.2500000486260458,0.24999998246273758,9.127196760110025e-15,5.519403116170533e-15,2.6035825914811408e-08
collapse_emergence,16.0,0.3500000709255857,0.1,0.94,0.88,0.25000007169931937,0.3000000838211468,0.2499999716297657,0.24999997807754623,0.25000007866292234,0.2499999716297657,2.384575707481329e-14,1.4718560314703266e-14,4.2118458518098344e-08
collapse_emergence,17.0,0.3500001147371451,0.1,0.94,0.88,0.25000011598882305,0.3000001355984442,0.24999995410514195,0.2499999645357915,0.25000012725392456,0.24999995410514195,6.246888416038106e-14,3.862312708556777e-14,6.813551688556802e-08
collapse_emergence,18.0,0.35000018561160523,0.1,0.94,0.88,0.25000018763645915,0.30000021935916993,0.24999992575535787,0.2499999426291402,0.25000020586014404,0.24999992575535787,1.6346514697402583e-13,1.0099626281364477e-13,1.1022360426049774e-07
collapse_emergence,19.0,0.3500003002660144,0.1,0.94,0.88,0.2500003035416437,0.30000035485983534,0.24999987989359423,0.24999990719050463,0.25000033302230695,0.24999987989359423,4.2810103146029063e-13,2.646358844862648e-13,1.783099608400393e-07
collapse_emergence,20.0,0.3500004857436995,0.1,0.94,0.88,0.2500004910427217,0.30000057406073577,0.24999980570252017,0.24999984986103832,0.2500005387339213,0.24999980570252017,1.1202156151348463e-12,6.921145836745556e-13,2.884539633977345e-07
collapse_emergence,21.0,0.3500007857928674,0.1,0.94,0.88,0.25000079436515327,0.3000009286642979,0.24999968568285302,0.24999975711856826,0.2500008715157257,0.24999968568285302,2.9316646369400713e-12,1.811449021805225e-12,4.666349577127577e-07
collapse_emergence,22.0,0.3500012711852424,0.1,0.94,0.88,0.25000128505271774,0.3000015023098319,0.24999949152590306,0.24999960708819782,0.2500014098599961,0.24999949152590306,7.672352127673723e-12,4.740687490733652e-12,7.54879781571034e-07
collapse_emergence,23.0,0.35000205640838256,0.1,0.94,0.88,0.25000207884192854,0.30000243030081575,0.24999917743664699,0.24999936438286358,0.25000228074384245,0.24999917743664699,2.007885364910959e-11,1.2406501521435868e-11,1.2211750805151691e-06
collapse_emergence,24.0,0.350003326668345,0.1,0.94,0.88,0.25000336295927245,0.30000393151713506,0.249998669332662,0.249998971757057,0.25000368957761904,0.249998669332662,5.254644904967442e-11,3.246759540056483e-11,1.9755019084466266e-06
collapse_emergence,25.0,0.35000538157040373,0.1,0.94,0.88,0.25000544027844446,0.30000636003774983,0.2499978473718385,0.24999833660551157,0.25000596865081137,0.2499978473718385,1.3751315645061627e-10,8.496670740094185e-11,3.195773352223204e-06
collapse_emergence,26.0,0.3500087057771222,0.1,0.94,0.88,0.2500088007492363,0.3000102886456899,0.24999651768915113,0.24999730912343496,0.2500096554982628,0.24999651768915113,3.598671884887911e-10,2.223540320381748e-10,5.169789578864693e-06
collapse_emergence,27.0,0.3500140833003487,0.1,0.94,0.88,0.25001423693635255,0.3000166439004122,0.2499943666798605,0.2499956469798922,0.2500156196603868,0.2499943666798605,9.41748581799504e-10,5.818813933107129e-10,8.36309709068418e-06
collapse_emergence,28.0,0.35002278236027234,0.1,0.94,0.88,0.2500230308951117,0.3000269246075946,0.24999088705589106,0.2499929581795522,0.25002526770866573,0.24999088705589106,2.4644532509641e-09,1.522704669164596e-09,1.3528734265538545e-05
collapse_emergence,29.0,0.3500368543491841,0.1,0.94,0.88,0.25003725639662977,0.3000435551399448,0.24998525826032636,0.2499886086557067,0.25004087482364057,0.24998525826032636,6.449040950805144e-09,3.984587699841044e-09,2.1884686419764645e-05
collapse_emergence,30.0,0.3500596172465094,0.1,0.94,0.88,0.2500602676164714,0.3000704567458748,0.24997615310139623,0.24998157285107891,0.2500661209461287,0.24997615310139623,1.6875323058215043e-08,1.04262821074099e-08,3.540074349800537e-05
collapse_emergence,31.0,0.35009643706378124,0.1,0.94,0.88,0.25009748910447704,0.3001139710753778,0.2499614251744875,0.24997019218028577,0.2501069574707392,0.2499614251744875,4.415508988992031e-08,2.7279766831705266e-08,5.726199473867418e-05
collapse_emergence,32.0,0.3501559904771105,0.1,0.94,0.88,0.25015769219140627,0.3001843523820397,0.24993760380915578,0.2499517847616204,0.25017300762006806,0.24993760380915578,1.1552176754908304e-07,7.136667765916273e-08,9.261716905222073e-05
collapse_emergence,33.0,0.3502523034273487,0.1,0.94,0.88,0.2502550558283744,0.30029817677777576,0.24989907862906052,0.24992201530427402,0.25027982743760496,0.24989907862906052,3.0218517847621596e-07,1.8666341092713292e-07,0.0001497854160735676
collapse_emergence,34.0,0.3504080385981587,0.1,0.94,0.88,0.25041248992832044,0.30048222743418757,0.2498367845607365,0.24987387897875094,0.25045255189977605,0.2498367845607365,7.90247913733512e-07,4.880627352572961e-07,0.00024219855480874224
collapse_emergence,35.0,0.3506597864772089,0.1,0.94,0.88,0.2506669841478694,0.3007797476548833,0.24973608540911643,0.2497960659979536,0.25073176318381357,0.24973608540911643,2.0656705270234873e-06,1.2754226132899752e-06,0.0003915170360363459
collapse_emergence,36.0,0.3510665540128992,0.1,0.94,0.88,0.25107818914758545,0.3012604729243355,0.24957337839484028,0.2496703378505584,0.251182905359761,0.24957337839484028,5.395700836831492e-06,3.330030309808005e-06,0.0006326028268047409
collapse_emergence,37.0,0.3517233126844178,0.1,0.94,0.88,0.2517421124591569,0.3020366422634029,0.24931067492623285,0.24946733971572538,0.25191131043180887,0.24931067492623285,1.4077745079829683e-05,8.68204424299819e-06,0.001021387784612821
collapse_emergence,38.0,0.3527824378642143,0.1,0.94,0.88,0.2528127917318239,0.3032883356577078,0.24888702485431427,0.24913997375106103,0.2530859765403104,0.24888702485431427,3.66615153897167e-05,2.2583770309887014e-05,0.0016471461557085179
collapse_emergence,39.0,0.3544871601290366,0.1,0.94,0.88,0.25453611096680784,0.30530300742522504,0.24820513594838536,0.2486130595964796,0.25497666850674966,0.24820513594838536,9.518965544172463e-05,5.8528140052007934e-05,0.002651175497113801
collapse_emergence,40.0,0.3572225331516949,0.1,0.94,0.88,0.2573013244224407,0.30853572099745763,0.24711098673932205,0.2477675806622034,0.25801044585915256,0.24711098673932205,0.000245975863717066,0.0001507862082753414,0.004254038374922092
collapse_emergence,41.0,0.3615899623513941,0.1,0.94,0.88,0.2617163983043185,0.31369722823346585,0.24536401505944233,0.24641764800047816,0.2628543218806372,0.24536401505944233,0.000630804446571734,0.000384828582854668,0.006792203937589375
collapse_emergence,42.0,0.3685082990507976,0.1,0.94,0.88,0.2687102077677155,0.3218734443327608,0.24259668037968093,0.24427925302066253,0.2705273862199756,0.24259668037968093,0.0015984718638310889,0.0009676674172593549,0.01075936245846713
collapse_emergence,43.0,0.37933138456599425,0.1,0.94,0.88,0.27965136330671425,0.33466436357799323,0.2382674461736023,0.24093393567960175,0.28253117197319366,0.2382674461736023,0.003976264358681767,0.002377792494850678,0.016832008188764052
collapse_emergence,44.0,0.39593646658095505,0.1,0.94,0.88,0.29643759167092915,0.35428855141385607,0.23162541336761797,0.23580145578406844,0.30094771748069565,0.23162541336761797,0.009617967631628328,0.005641703272946561,0.02582414008080036
collapse_emergence,45.0,0.4206661668190179,0.1,0.94,0.88,0.32143707045704356,0.3835145607861121,0.2217335332723928,0.2281577302559399,0.32837520319927443,0.2217335332723928,0.022330549532108005,0.012712581900479678,0.03845950550130076
collapse_emergence,46.0,0.4559116971713837,0.1,0.94,0.88,0.35706709750416243,0.42516836938436253,0.20763532113144653,0.21726365723793595,0.36746570049917104,0.20763532113144653,0.04896095306593225,0.026630403533824242,0.05481367163507752
collapse_emergence,47.0,0.5031207708993033,0.1,0.94,0.88,0.40479117930911396,0.4809609110628131,0.18875169164027866,0.20267176172203352,0.4198248549974092,0.18875169164027866,0.09955002257564746,0.050589069509715215,0.07341931415552277
collapse_emergence,48.0,0.5613577031483126,0.1,0.94,0.88,0.46366342354629414,0.5497863764480058,0.16545691874067497,0.18467125539052157,0.48441490712812846,0.16545691874067497,0.18453884016635164,0.08498881759070417,0.09056978429371769
collapse_emergence,49.0,0.6263227746083234,0.1,0.94,0.88,0.5293372048767779,0.626563279082564,0.13947089015667066,0.16459114239379097,0.5564670772928678,0.13947089015667066,0.30825369551040777,0.12371485534405613,0.10103335257428926
collapse_emergence,50.0,0.6911405353152474,0.1,0.94,0.88,0.5948620684277773,0.703166087190747,0.11354378587390104,0.1445565618116508,0.6283558664405472,0.11354378587390104,0.46267362974658516,0.1544199342361774,0.10080425563157636
collapse_emergence,51.0,0.7489960552518207,0.1,0.94,0.88,0.6533487394909314,0.7715407925703336,0.09040157789927172,0.12667394655852815,0.6925228976429284,0.09040157789927172,0.6283897564951609,0.16571612674857578,0.08997661378266493
collapse_emergence,52.0,0.7957239604113698,0.1,0.94,0.88,0.7005864036158574,0.8267646804861644,0.07171041583545207,0.11223077587284933,0.7443483924562465,0.07171041583545207,0.7835658842473514,0.15517612775219047,0.07267100321668583
collapse_emergence,53.0,0.8305103462634684,0.1,0.94,0.88,0.7357522773136153,0.8678758637659172,0.057795861494612646,0.10147862024583705,0.7829296567649376,0.057795861494612646,0.9132184551871804,0.12965257093982896,0.05409961241624641
collapse_emergence,54.0,0.8548670912402876,0.1,0.94,0.88,0.7603747322356361,0.8966611078294309,0.04805316350388496,0.09395017179845656,0.8099435011937736,0.04805316350388496,1.0122651833713392,0.09904672818415883,0.037879487353751226
collapse_emergence,55.0,0.8711983008779659,0.1,0.94,0.88,0.7768841005239073,0.9159616283103234,0.04152067964881364,0.08890234336499236,0.8280562973373804,0.04152067964881364,1.0830271861204777,0.07076200274913846,0.02539821513632651
collapse_emergence,56.0,0.8818327556763366,0.1,0.94,0.88,0.787634567556442,0.9285296203447615,0.03726689772946537,0.08561533006367779,0.8398508744773915,0.03726689772946537,1.1312044507300256,0.048177264609547965,0.01653865064614752
collapse_emergence,57.0,0.888626335443681,0.1,0.94,0.88,0.7945022591030665,0.9365583964334412,0.03454946582252762,0.0835154963174077,0.8473855720375371,0.03454946582252762,1.1629260469153841,0.031721596185358525,0.010565341104845222
collapse_emergence,58.0,0.8929133302650748,0.1,0.94,0.88,0.7988360211406936,0.9416248448587248,0.032834667893970104,0.08219042519079509,0.8521402390212647,0.032834667893970104,1.1833469438721036,0.020420896956719448,0.006667112796768681
collapse_emergence,59.0,0.8955976653956399,0.1,0.94,0.88,0.8015496399272286,0.9447972409221198,0.03176093384174405,0.08136072160498405,0.8551174107115278,0.03176093384174405,1.1962995524414841,0.01295260856938052,0.004174664501691108
collapse_emergence,60.0,0.8972703227515942,0.1,0.94,0.88,0.8032405444543388,0.9467740177973387,0.03109187089936232,0.08084371842223453,0.8569725397790409,0.03109187089936232,1.2044370341851214,0.008137481743637265,0.0026013083120233842
collapse_emergence,61.0,0.898309426833515,0.1,0.94,0.88,0.8042909842171533,0.948002049894154,0.03067622926659401,0.08052254079691355,0.8581250006698984,0.03067622926659401,1.2095184605610867,0.0050814263759653144,0.0016160094449323022
collapse_emergence,62.0,0.8989537322046891,0.1,0.94,0.88,0.8049423183741947,0.9487635016964507,0.030418507118124376,0.08032339186400521,0.8588395938997461,0.030418507118124376,1.2126794397326282,0.003160979171541456,0.00100202047451625
collapse_emergence,63.0,0.8993527720067047,0.1,0.94,0.88,0.8053457113376868,0.949235094189742,0.03025889119731814,0.08020005228883674,0.859282165316527,0.03025889119731814,1.214641082828481,0.001961643095852894,0.000620584694238887
collapse_emergence,64.0,0.899599731566856,0.1,0.94,0.88,0.8055953650021308,0.9495269554881026,0.030160107373257576,0.08012371933388086,0.859556065919604,0.030160107373257576,1.2158566314196655,0.0012155485911844455,0.0003840702665542804
collapse_emergence,65.0,0.8997525024518295,0.1,0.94,0.88,0.8057498024785767,0.9497075028976167,0.030098999019268206,0.0800764992421618,0.8597255027193018,0.030098999019268206,1.2166091608965823,0.0007525294769168411,0.0002375885123764434
collapse_emergence,66.0,0.8998469813422983,0.1,0.94,0.88,0.8058453120478506,0.9498191597681708,0.030061207463080684,0.0800472966760169,0.8598302883978217,0.030061207463080684,1.2170747749176634,0.0004656140210810289,0.00014693309553941663
collapse_emergence,67.0,0.8999054003816359,0.1,0.94,0.88,0.8059043683857992,0.9498882004510243,0.030037839847345642,0.08002923988203982,0.8598950804232689,0.030037839847345642,1.2173627630608483,0.00028798814318498067,9.085299632248959e-05
collapse_emergence,68.0,0.899941518734067,0.1,0.94,0.88,0.8059408807566204,0.9499308857766247,0.030023392506373186,0.08001807602765201,0.8599351389596016,0.030023392506373186,1.2175408482829873,0.00017808522213891287,5.61710801444825e-05
collapse_emergence,69.0,0.8999638479228456,0.1,0.94,0.88,0.8059634535365493,0.9499572748179084,0.030014460830861796,0.0800111742783932,0.8599599040598832,0.030014460830861796,1.2176509571307232,0.00011010884773599017,3.472624214613527e-05
collapse_emergence,70.0,0.899977651776168,0.1,0.94,0.88,0.8059774079773626,0.9499735884627439,0.03000893928953282,0.08000690763282083,0.8599752137881136,0.03000893928953282,1.2177190309480292,6.807381730600248e-05,2.146768329916329e-05
collapse_emergence,71.0,0.8999861850725799,0.1,0.94,0.88,0.8059860343642806,0.9499836732675944,0.03000552597096806,0.08000427006847532,0.8599846779895886,0.03000552597096806,1.2177611147971612,4.208384913195751e-05,1.3270939685284297e-05
collapse_emergence,72.0,0.8999914601227205,0.1,0.94,0.88,0.8059913669604227,0.9499899074177606,0.03000341595091184,0.08000263959843187,0.8599905284997444,0.03000341595091184,1.2177871305783876,2.6015781226407242e-05,8.203731462548259e-06
collapse_emergence,73.0,0.8999947209829885,0.1,0.94,0.88,0.8059946633937121,0.9499937611617137,0.03000211160680459,0.08000163169616718,0.8599941450902236,0.03000211160680459,1.217803212934511,1.6082356123492403e-05,5.071273497620422e-06
collapse_emergence,74.0,0.8999967367262309,0.1,0.94,0.88,0.8059967011268807,0.9499961434037276,0.030001305309507613,0.08000100864825589,0.8599963807327289,0.030001305309507613,1.2178131545543667,9.941619855569073e-06,3.1348737581093623e-06
collapse_emergence,75.0,0.8999979827796036,0.1,0.94,0.88,0.8059979607735628,0.9499976160122588,0.030000806888158572,0.08000062350448617,0.8599977627191967,0.030000806888158572,1.217819300112608,6.145558241410498e-06,1.9378559414726785e-06
collapse_emergence,76.0,0.8999987530391577,0.1,0.94,0.88,0.8059987394359485,0.9499985263190046,0.030000498784336936,0.08000038542426037,0.8599986170070658,0.030000498784336936,1.217823099061841,3.7989492329693064e-06,1.1979037867255597e-06
collapse_emergence,77.0,0.8999992291816435,0.1,0.94,0.88,0.805999220772716,0.9499990890328516,0.03000030832734258,0.08000023825294654,0.8599991450923683,0.03000030832734258,1.2178254474202672,2.3483584261629886e-06,7.404944006300177e-07
collapse_emergence,78.0,0.8999995235129107,0.1,0.94,0.88,0.8059995183148696,0.9499994368788944,0.030000190594835753,0.08000014727782764,0.8599994715325009,0.030000190594835753,1.217826899078892,1.4516586248625174e-06,4.5774250697384474e-07
collapse_emergence,79.0,0.8999997054560286,0.1,0.94,0.88,0.8059997022428217,0.9499996519025793,0.030000117817588576,0.0800000910408639,0.859999673323959,0.030000117817588576,1.2178277964335755,8.97354683448981e-07,2.829570225494968e-07
random_instability,0.0,0.35,0.05,0.18,0.1,0.06000000000000004,0.13,0.2,0.2,0.2,0.4,0.0,0.0,0.0
random_instability,1.0,0.35,0.05,0.18,0.1,0.026687637113436503,0.10019420162781159,0.19123358871406224,0.19123358871406224,0.19123358871406224,0.4262992338578133,0.0020647840559759427,0.0020647840559759427,0.04470010221117671
random_instability,2.0,0.35,0.05,0.18,0.1,-0.004501039157318448,0.07228854391187291,0.18302604232702147,0.18302604232702147,0.18302604232702147,0.45092187301893566,0.00769911492189667,0.005634330865920727,0.04185043918623891
random_instability,3.0,0.35,0.05,0.18,0.1,-0.03157772871519477,0.04806203220219416,0.1759005977065277,0.1759005977065277,0.1759005977065277,0.4722982068804169,0.015457686116870248,0.007758571194973578,0.03633278116292242
random_instability,4.0,0.35,0.05,0.18,0.1,-0.05281627351459625,0.029059123697466476,0.1703115069698431,0.1703115069698431,0.1703115069698431,0.48906547909047077,0.023395575386888037,0.00793788927001779,0.028498882729595477
random_instability,5.0,0.35,0.05,0.18,0.1,-0.06686270135357097,0.016491267209962808,0.16661507859116553,0.16661507859116553,0.16661507859116553,0.5001547642265034,0.029537444906868673,0.006141869519980636,0.01884816043347499
random_instability,6.0,0.35,0.05,0.18,0.1,-0.07282154255609709,0.011159672449807815,0.1650469624852376,0.1650469624852376,0.1650469624852376,0.5048591125442872,0.03235737109702848,0.002819926190159805,0.007995854623705652
random_instability,7.0,0.35,0.05,0.18,0.1,-0.07031291679514363,0.013404232341187292,0.16570712715917274,0.16570712715917274,0.16570712715917274,0.5028786185224818,0.031154638173830247,0.0,0.003366192554579839
random_instability,8.0,0.35,0.05,0.18,0.1,-0.059496750731294026,0.023081854608842153,0.16855348664965947,0.16855348664965947,0.16855348664965947,0.49433954005102165,0.026228139921276934,0.0,0.014513642584691865
random_instability,9.0,0.35,0.05,0.18,0.1,-0.04106258257540399,0.03957558401148058,0.17340458353278843,0.17340458353278843,0.17340458353278843,0.4797862494016348,0.018801837801503872,0.0,0.02473583766940367
random_instability,10.0,0.35,0.05,0.18,0.1,-0.016185603541604088,0.06183393367330162,0.17995115696273578,0.17995115696273578,0.17995115696273578,0.4601465291117927,0.01072178613642747,0.0,0.033381105666469596
random_instability,11.0,0.35,0.05,0.18,0.1,0.013548261420988958,0.08843791811351645,0.18777585826868132,0.18777585826868132,0.18777585826868132,0.4366724251939561,0.004005241374204223,0.0,0.03989830464705125
random_instability,12.0,0.35,0.05,0.18,0.1,0.04624345746169277,0.11769151457098828,0.19637985722676127,0.19637985722676127,0.19637985722676127,0.41086042831971625,0.00035347302035864184,0.0,0.04387195858218165
random_instability,13.0,0.35,0.05,0.18,0.1,0.0798156427861613,0.14772978565077588,0.2052146428384635,0.2052146428384635,0.2052146428384635,0.3843560714846095,0.0007389160891116322,0.00038544306875299035,0.04504874423247849
