Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
[asymmetric_advantages s8801] steps 673792 sparse20 61.0 potter0 1.0 (418.6s)
[asymmetric_advantages s8801] steps 675840 sparse20 65.0 potter0 1.0 (419.9s)
[asymmetric_advantages s8801] steps 677888 sparse20 68.0 potter0 1.0 (421.1s)
[asymmetric_advantages s8801] steps 679936 sparse20 67.0 potter0 1.0 (422.4s)
[asymmetric_advantages s8801] steps 681984 sparse20 68.0 potter0 1.0 (423.6s)
[asymmetric_advantages s8801] steps 684032 sparse20 63.0 potter0 1.0 (424.9s)
[asymmetric_advantages s8801] steps 686080 sparse20 59.0 potter0 1.0 (426.1s)
[asymmetric_advantages s8801] steps 688128 sparse20 61.0 potter0 1.0 (427.3s)
[asymmetric_advantages s8801] steps 690176 sparse20 53.0 potter0 1.0 (428.6s)
[asymmetric_advantages s8801] steps 692224 sparse20 58.0 potter0 1.0 (429.8s)
[asymmetric_advantages s8801] steps 694272 sparse20 62.0 potter0 1.0 (431.1s)
[asymmetric_advantages s8801] steps 696320 sparse20 61.0 potter0 1.0 (432.4s)
[asymmetric_advantages s8801] steps 698368 sparse20 59.0 potter0 1.0 (433.6s)
[asymmetric_advantages s8801] steps 700416 sparse20 54.0 potter0 1.0 (434.9s)
[asymmetric_advantages s8801] steps 702464 sparse20 56.0 potter0 1.0 (436.1s)
[asymmetric_advantages s8801] steps 704512 sparse20 56.0 potter0 1.0 (437.4s)
[asymmetric_advantages s8801] steps 706560 sparse20 62.0 potter0 1.0 (438.6s)
[asymmetric_advantages s8801] steps 708608 sparse20 64.0 potter0 1.0 (439.9s)
[asymmetric_advantages s8801] steps 710656 sparse20 63.0 potter0 1.0 (441.1s)
[asymmetric_advantages s8801] steps 712704 sparse20 65.0 potter0 1.0 (442.4s)
[asymmetric_advantages s8801] steps 714752 sparse20 66.0 potter0 1.0 (443.6s)
[asymmetric_advantages s8801] steps 716800 sparse20 67.0 potter0 1.0 (444.9s)
[asymmetric_advantages s8801] steps 718848 sparse20 68.0 potter0 1.0 (446.2s)
[asymmetric_advantages s8801] steps 720896 sparse20 68.0 potter0 1.0 (447.5s)
[asymmetric_advantages s8801] steps 722944 sparse20 67.0 potter0 1.0 (448.7s)
[asymmetric_advantages s8801] steps 724992 sparse20 72.0 potter0 1.0 (450.0s)
[asymmetric_advantages s8801] steps 727040 sparse20 71.0 potter0 1.0 (451.2s)
[asymmetric_advantages s8801] steps 729088 sparse20 74.0 potter0 1.0 (452.5s)
[asymmetric_advantages s8801] steps 731136 sparse20 80.0 potter0 1.0 (454.1s)
[asymmetric_advantages s8801] steps 733184 sparse20 72.0 potter0 1.0 (455.6s)
[asymmetric_advantages s8801] steps 735232 sparse20 77.0 potter0 1.0 (456.9s)
[asymmetric_advantages s8801] steps 737280 sparse20 82.0 potter0 1.0 (458.2s)
[asymmetric_advantages s8801] steps 739328 sparse20 81.0 potter0 1.0 (459.4s)
[asymmetric_advantages s8801] steps 741376 sparse20 84.0 potter0 1.0 (460.7s)
[asymmetric_advantages s8801] steps 743424 sparse20 81.0 potter0 1.0 (462.0s)
[asymmetric_advantages s8801] steps 745472 sparse20 84.0 potter0 1.0 (463.3s)
[asymmetric_advantages s8801] steps 747520 sparse20 79.0 potter0 1.0 (464.5s)
[asymmetric_advantages s8801] steps 749568 sparse20 70.0 potter0 1.0 (465.8s)
[asymmetric_advantages s8801] steps 751616 sparse20 61.0 potter0 1.0 (467.1s)
[asymmetric_advantages s8801] steps 753664 sparse20 53.0 potter0 1.0 (468.4s)
[asymmetric_advantages s8801] steps 755712 sparse20 60.0 potter0 1.0 (469.6s)
[asymmetric_advantages s8801] steps 757760 sparse20 75.0 potter0 1.0 (470.9s)
[asymmetric_advantages s8801] steps 759808 sparse20 90.0 potter0 1.0 (472.2s)
[asymmetric_advantages s8801] steps 761856 sparse20 95.0 potter0 1.0 (473.4s)
[asymmetric_advantages s8801] steps 763904 sparse20 88.0 potter0 1.0 (474.7s)
[asymmetric_advantages s8801] steps 765952 sparse20 78.0 potter0 1.0 (476.0s)
[asymmetric_advantages s8801] steps 768000 sparse20 68.0 potter0 1.0 (477.3s)
[asymmetric_advantages s8801] steps 770048 sparse20 67.0 potter0 1.0 (478.5s)
[asymmetric_advantages s8801] steps 772096 sparse20 71.0 potter0 1.0 (479.9s)
[asymmetric_advantages s8801] steps 774144 sparse20 76.0 potter0 1.0 (481.2s)
[asymmetric_advantages s8801] steps 776192 sparse20 75.0 potter0 1.0 (482.5s)
[asymmetric_advantages s8801] steps 778240 sparse20 78.0 potter0 1.0 (483.7s)
[asymmetric_advantages s8801] steps 780288 sparse20 81.0 potter0 1.0 (485.0s)
[asymmetric_advantages s8801] steps 782336 sparse20 80.0 potter0 1.0 (486.3s)
[asymmetric_advantages s8801] steps 784384 sparse20 80.0 potter0 1.0 (487.5s)
[asymmetric_advantages s8801] steps 786432 sparse20 75.0 potter0 1.0 (489.1s)
[asymmetric_advantages s8801] steps 788480 sparse20 75.0 potter0 1.0 (490.8s)
[asymmetric_advantages s8801] steps 790528 sparse20 77.0 potter0 1.0 (492.2s)
[asymmetric_advantages s8801] steps 792576 sparse20 74.0 potter0 1.0 (493.4s)
[asymmetric_advantages s8801] steps 794624 sparse20 73.0 potter0 1.0 (494.8s)
[asymmetric_advantages s8801] steps 796672 sparse20 76.0 potter0 1.0 (496.1s)
[asymmetric_advantages s8801] steps 798720 sparse20 74.0 potter0 1.0 (497.4s)
[asymmetric_advantages s8801] steps 800768 sparse20 76.0 potter0 1.0 (498.8s)
[asymmetric_advantages s8801] steps 802816 sparse20 80.0 potter0 1.0 (500.0s)
[asymmetric_advantages s8801] steps 804864 sparse20 84.0 potter0 1.0 (501.4s)
[asymmetric_advantages s8801] steps 806912 sparse20 84.0 potter0 1.0 (502.7s)
[asymmetric_advantages s8801] steps 808960 sparse20 89.0 potter0 1.0 (504.1s)
[asymmetric_advantages s8801] steps 811008 sparse20 90.0 potter0 1.0 (505.4s)
[asymmetric_advantages s8801] steps 813056 sparse20 88.0 potter0 1.0 (506.7s)
[asymmetric_advantages s8801] steps 815104 sparse20 85.0 potter0 1.0 (508.0s)
[asymmetric_advantages s8801] steps 817152 sparse20 80.0 potter0 1.0 (509.7s)
[asymmetric_advantages s8801] steps 819200 sparse20 79.0 potter0 1.0 (511.3s)
[asymmetric_advantages s8801] steps 821248 sparse20 86.0 potter0 1.0 (512.6s)
[asymmetric_advantages s8801] steps 823296 sparse20 91.0 potter0 1.0 (513.9s)
[asymmetric_advantages s8801] steps 825344 sparse20 91.0 potter0 1.0 (515.4s)
[asymmetric_advantages s8801] steps 827392 sparse20 91.0 potter0 1.0 (516.7s)
[asymmetric_advantages s8801] steps 829440 sparse20 88.0 potter0 1.0 (518.0s)
[asymmetric_advantages s8801] steps 831488 sparse20 90.0 potter0 1.0 (519.3s)
[asymmetric_advantages s8801] steps 833536 sparse20 89.0 potter0 1.0 (520.6s)
[asymmetric_advantages s8801] steps 835584 sparse20 90.0 potter0 1.0 (522.0s)
[asymmetric_advantages s8801] steps 837632 sparse20 84.0 potter0 1.0 (523.3s)
[asymmetric_advantages s8801] steps 839680 sparse20 90.0 potter0 1.0 (524.6s)
[asymmetric_advantages s8801] steps 841728 sparse20 90.0 potter0 1.0 (525.9s)
[asymmetric_advantages s8801] steps 843776 sparse20 91.0 potter0 1.0 (527.2s)
[asymmetric_advantages s8801] steps 845824 sparse20 87.0 potter0 1.0 (528.4s)
[asymmetric_advantages s8801] steps 847872 sparse20 79.0 potter0 1.0 (529.7s)
[asymmetric_advantages s8801] steps 849920 sparse20 90.0 potter0 1.0 (530.9s)
[asymmetric_advantages s8801] steps 851968 sparse20 86.0 potter0 1.0 (532.2s)
[asymmetric_advantages s8801] steps 854016 sparse20 88.0 potter0 1.0 (533.4s)
[asymmetric_advantages s8801] steps 856064 sparse20 98.0 potter0 1.0 (534.7s)
[asymmetric_advantages s8801] steps 858112 sparse20 87.0 potter0 1.0 (536.0s)
[asymmetric_advantages s8801] steps 860160 sparse20 89.0 potter0 1.0 (537.2s)
[asymmetric_advantages s8801] steps 862208 sparse20 88.0 potter0 1.0 (538.5s)
[asymmetric_advantages s8801] steps 864256 sparse20 81.0 potter0 1.0 (539.7s)
[asymmetric_advantages s8801] steps 866304 sparse20 88.0 potter0 1.0 (541.0s)
[asymmetric_advantages s8801] steps 868352 sparse20 96.0 potter0 1.0 (542.2s)
[asymmetric_advantages s8801] steps 870400 sparse20 102.0 potter0 1.0 (543.5s)
[asymmetric_advantages s8801] steps 872448 sparse20 95.0 potter0 1.0 (544.7s)
[asymmetric_advantages s8801] steps 874496 sparse20 101.0 potter0 1.0 (546.1s)
[asymmetric_advantages s8801] steps 876544 sparse20 95.0 potter0 1.0 (547.3s)
[asymmetric_advantages s8801] steps 878592 sparse20 95.0 potter0 1.0 (548.7s)
[asymmetric_advantages s8801] steps 880640 sparse20 99.0 potter0 1.0 (550.0s)
[asymmetric_advantages s8801] steps 882688 sparse20 92.0 potter0 1.0 (551.4s)
[asymmetric_advantages s8801] steps 884736 sparse20 95.0 potter0 1.0 (552.8s)
[asymmetric_advantages s8801] steps 886784 sparse20 102.0 potter0 1.0 (554.3s)
[asymmetric_advantages s8801] steps 888832 sparse20 105.0 potter0 1.0 (555.6s)
[asymmetric_advantages s8801] steps 890880 sparse20 106.0 potter0 1.0 (557.0s)
[asymmetric_advantages s8801] steps 892928 sparse20 104.0 potter0 1.0 (558.4s)
[asymmetric_advantages s8801] steps 894976 sparse20 98.0 potter0 1.0 (559.8s)
[asymmetric_advantages s8801] steps 897024 sparse20 99.0 potter0 1.0 (561.1s)
[asymmetric_advantages s8801] steps 899072 sparse20 99.0 potter0 1.0 (562.4s)
[asymmetric_advantages s8801] steps 901120 sparse20 101.0 potter0 1.0 (563.8s)
[asymmetric_advantages s8801] steps 903168 sparse20 103.0 potter0 1.0 (565.1s)
[asymmetric_advantages s8801] steps 905216 sparse20 99.0 potter0 1.0 (566.5s)
[asymmetric_advantages s8801] steps 907264 sparse20 108.0 potter0 1.0 (567.8s)
[asymmetric_advantages s8801] steps 909312 sparse20 104.0 potter0 1.0 (569.2s)
[asymmetric_advantages s8801] steps 911360 sparse20 112.0 potter0 1.0 (570.5s)
[asymmetric_advantages s8801] steps 913408 sparse20 108.0 potter0 1.0 (571.9s)
[asymmetric_advantages s8801] steps 915456 sparse20 95.0 potter0 1.0 (573.3s)
[asymmetric_advantages s8801] steps 917504 sparse20 100.0 potter0 1.0 (574.8s)
[asymmetric_advantages s8801] steps 919552 sparse20 102.0 potter0 1.0 (576.2s)
[asymmetric_advantages s8801] steps 921600 sparse20 104.0 potter0 1.0 (577.7s)
[asymmetric_advantages s8801] steps 923648 sparse20 100.0 potter0 1.0 (579.0s)
[asymmetric_advantages s8801] steps 925696 sparse20 99.0 potter0 1.0 (580.4s)
[asymmetric_advantages s8801] steps 927744 sparse20 102.0 potter0 1.0 (581.7s)
[asymmetric_advantages s8801] steps 929792 sparse20 108.0 potter0 1.0 (583.1s)
[asymmetric_advantages s8801] steps 931840 sparse20 113.0 potter0 1.0 (584.5s)
[asymmetric_advantages s8801] steps 933888 sparse20 112.0 potter0 1.0 (585.9s)
[asymmetric_advantages s8801] steps 935936 sparse20 114.0 potter0 1.0 (587.2s)
[asymmetric_advantages s8801] steps 937984 sparse20 112.0 potter0 1.0 (588.6s)
[asymmetric_advantages s8801] steps 940032 sparse20 113.0 potter0 1.0 (590.0s)
[asymmetric_advantages s8801] steps 942080 sparse20 107.0 potter0 1.0 (591.3s)
[asymmetric_advantages s8801] steps 944128 sparse20 109.0 potter0 1.0 (592.7s)
[asymmetric_advantages s8801] steps 946176 sparse20 103.0 potter0 1.0 (594.1s)
[asymmetric_advantages s8801] steps 948224 sparse20 104.0 potter0 1.0 (595.5s)
[asymmetric_advantages s8801] steps 950272 sparse20 111.0 potter0 1.0 (596.8s)
[asymmetric_advantages s8801] steps 952320 sparse20 108.0 potter0 1.0 (598.2s)
[asymmetric_advantages s8801] steps 954368 sparse20 119.0 potter0 1.0 (599.6s)
[asymmetric_advantages s8801] steps 956416 sparse20 119.0 potter0 1.0 (601.0s)
[asymmetric_advantages s8801] steps 958464 sparse20 111.0 potter0 1.0 (602.3s)
[asymmetric_advantages s8801] steps 960512 sparse20 116.0 potter0 1.0 (603.7s)
[asymmetric_advantages s8801] steps 962560 sparse20 107.0 potter0 1.0 (605.2s)
[asymmetric_advantages s8801] steps 964608 sparse20 98.0 potter0 1.0 (606.7s)
[asymmetric_advantages s8801] steps 966656 sparse20 107.0 potter0 1.0 (608.1s)
[asymmetric_advantages s8801] steps 968704 sparse20 102.0 potter0 1.0 (609.4s)
[asymmetric_advantages s8801] steps 970752 sparse20 101.0 potter0 1.0 (610.8s)
[asymmetric_advantages s8801] steps 972800 sparse20 111.0 potter0 1.0 (612.2s)
[asymmetric_advantages s8801] steps 974848 sparse20 101.0 potter0 1.0 (613.6s)
[asymmetric_advantages s8801] steps 976896 sparse20 90.0 potter0 1.0 (614.9s)
[asymmetric_advantages s8801] steps 978944 sparse20 91.0 potter0 1.0 (616.3s)
[asymmetric_advantages s8801] steps 980992 sparse20 94.0 potter0 1.0 (617.6s)
[asymmetric_advantages s8801] steps 983040 sparse20 100.0 potter0 1.0 (619.0s)
[asymmetric_advantages s8801] steps 985088 sparse20 105.0 potter0 1.0 (620.4s)
[asymmetric_advantages s8801] steps 987136 sparse20 99.0 potter0 1.0 (621.8s)
[asymmetric_advantages s8801] steps 989184 sparse20 89.0 potter0 1.0 (623.2s)
[asymmetric_advantages s8801] steps 991232 sparse20 96.0 potter0 1.0 (624.6s)
[asymmetric_advantages s8801] steps 993280 sparse20 99.0 potter0 1.0 (626.0s)
[asymmetric_advantages s8801] steps 995328 sparse20 102.0 potter0 1.0 (627.5s)
[asymmetric_advantages s8801] steps 997376 sparse20 109.0 potter0 1.0 (628.8s)
[asymmetric_advantages s8801] steps 999424 sparse20 107.0 potter0 1.0 (630.3s)
[asymmetric_advantages s8801] steps 1001472 sparse20 108.0 potter0 1.0 (631.6s)
[asymmetric_advantages s8801] steps 1003520 sparse20 108.0 potter0 1.0 (633.0s)
[asymmetric_advantages s8801] steps 1005568 sparse20 106.0 potter0 1.0 (634.5s)
[asymmetric_advantages s8801] steps 1007616 sparse20 107.0 potter0 1.0 (635.8s)
[asymmetric_advantages s8801] steps 1009664 sparse20 101.0 potter0 1.0 (637.2s)
[asymmetric_advantages s8801] steps 1011712 sparse20 99.0 potter0 1.0 (638.7s)
[asymmetric_advantages s8801] steps 1013760 sparse20 107.0 potter0 1.0 (640.1s)
[asymmetric_advantages s8801] steps 1015808 sparse20 105.0 potter0 1.0 (641.5s)
[asymmetric_advantages s8801] steps 1017856 sparse20 113.0 potter0 1.0 (642.8s)
[asymmetric_advantages s8801] steps 1019904 sparse20 116.0 potter0 1.0 (644.2s)
[asymmetric_advantages s8801] steps 1021952 sparse20 113.0 potter0 1.0 (645.7s)
[asymmetric_advantages s8801] steps 1024000 sparse20 108.0 potter0 1.0 (647.1s)
[asymmetric_advantages s8801] steps 1026048 sparse20 102.0 potter0 1.0 (648.5s)
[asymmetric_advantages s8801] steps 1028096 sparse20 100.0 potter0 1.0 (649.8s)
[asymmetric_advantages s8801] steps 1030144 sparse20 105.0 potter0 1.0 (651.2s)
[asymmetric_advantages s8801] steps 1032192 sparse20 107.0 potter0 1.0 (652.6s)
[asymmetric_advantages s8801] steps 1034240 sparse20 102.0 potter0 1.0 (653.9s)
[asymmetric_advantages s8801] steps 1036288 sparse20 104.0 potter0 1.0 (655.3s)
[asymmetric_advantages s8801] steps 1038336 sparse20 103.0 potter0 1.0 (656.8s)
[asymmetric_advantages s8801] steps 1040384 sparse20 99.0 potter0 1.0 (658.2s)
[asymmetric_advantages s8801] steps 1042432 sparse20 101.0 potter0 1.0 (659.6s)
[asymmetric_advantages s8801] steps 1044480 sparse20 107.0 potter0 1.0 (661.0s)
[asymmetric_advantages s8801] steps 1046528 sparse20 115.0 potter0 1.0 (662.5s)
[asymmetric_advantages s8801] steps 1048576 sparse20 119.0 potter0 1.0 (663.9s)
[asymmetric_advantages s8801] steps 1050624 sparse20 124.0 potter0 1.0 (665.4s)
[asymmetric_advantages s8801] steps 1052672 sparse20 120.0 potter0 1.0 (666.9s)
[asymmetric_advantages s8801] steps 1054720 sparse20 119.0 potter0 1.0 (668.3s)
[asymmetric_advantages s8801] steps 1056768 sparse20 119.0 potter0 1.0 (669.7s)
[asymmetric_advantages s8801] steps 1058816 sparse20 123.0 potter0 1.0 (671.0s)
[asymmetric_advantages s8801] steps 1060864 sparse20 123.0 potter0 1.0 (672.4s)
[asymmetric_advantages s8801] steps 1062912 sparse20 119.0 potter0 1.0 (673.8s)
[asymmetric_advantages s8801] steps 1064960 sparse20 125.0 potter0 1.0 (675.2s)
[asymmetric_advantages s8801] steps 1067008 sparse20 116.0 potter0 1.0 (676.6s)
[asymmetric_advantages s8801] steps 1069056 sparse20 114.0 potter0 1.0 (677.8s)
[asymmetric_advantages s8801] steps 1071104 sparse20 118.0 potter0 1.0 (679.2s)
[asymmetric_advantages s8801] steps 1073152 sparse20 108.0 potter0 1.0 (680.6s)
[asymmetric_advantages s8801] steps 1075200 sparse20 119.0 potter0 1.0 (681.9s)
[asymmetric_advantages s8801] steps 1077248 sparse20 125.0 potter0 1.0 (683.3s)
[asymmetric_advantages s8801] steps 1079296 sparse20 123.0 potter0 1.0 (684.6s)
[asymmetric_advantages s8801] steps 1081344 sparse20 131.0 potter0 1.0 (686.0s)
[asymmetric_advantages s8801] steps 1083392 sparse20 132.0 potter0 1.0 (687.3s)
[asymmetric_advantages s8801] steps 1085440 sparse20 129.0 potter0 1.0 (688.7s)
[asymmetric_advantages s8801] steps 1087488 sparse20 130.0 potter0 1.0 (689.9s)
[asymmetric_advantages s8801] steps 1089536 sparse20 131.0 potter0 1.0 (691.3s)
[asymmetric_advantages s8801] steps 1091584 sparse20 124.0 potter0 1.0 (692.8s)
[asymmetric_advantages s8801] steps 1093632 sparse20 129.0 potter0 1.0 (694.1s)
[asymmetric_advantages s8801] steps 1095680 sparse20 130.0 potter0 1.0 (695.4s)
[asymmetric_advantages s8801] steps 1097728 sparse20 137.0 potter0 1.0 (696.8s)
[asymmetric_advantages s8801] steps 1099776 sparse20 139.0 potter0 1.0 (698.1s)
[asymmetric_advantages s8801] steps 1101824 sparse20 142.0 potter0 1.0 (699.5s)
[asymmetric_advantages s8801] steps 1103872 sparse20 135.0 potter0 1.0 (700.8s)
[asymmetric_advantages s8801] steps 1105920 sparse20 126.0 potter0 1.0 (702.1s)
[asymmetric_advantages s8801] steps 1107968 sparse20 123.0 potter0 1.0 (703.5s)
[asymmetric_advantages s8801] steps 1110016 sparse20 118.0 potter0 1.0 (704.9s)
[asymmetric_advantages s8801] steps 1112064 sparse20 120.0 potter0 1.0 (706.2s)
[asymmetric_advantages s8801] steps 1114112 sparse20 109.0 potter0 1.0 (707.5s)
[asymmetric_advantages s8801] steps 1116160 sparse20 97.0 potter0 1.0 (709.0s)
[asymmetric_advantages s8801] steps 1118208 sparse20 96.0 potter0 1.0 (710.3s)
[asymmetric_advantages s8801] steps 1120256 sparse20 91.0 potter0 1.0 (711.7s)
[asymmetric_advantages s8801] steps 1122304 sparse20 94.0 potter0 1.0 (713.0s)
[asymmetric_advantages s8801] steps 1124352 sparse20 103.0 potter0 1.0 (714.4s)
[asymmetric_advantages s8801] steps 1126400 sparse20 115.0 potter0 1.0 (715.8s)
[asymmetric_advantages s8801] steps 1128448 sparse20 125.0 potter0 1.0 (717.2s)
[asymmetric_advantages s8801] steps 1130496 sparse20 127.0 potter0 1.0 (718.5s)
[asymmetric_advantages s8801] steps 1132544 sparse20 132.0 potter0 1.0 (719.9s)
[asymmetric_advantages s8801] steps 1134592 sparse20 124.0 potter0 1.0 (721.3s)
[asymmetric_advantages s8801] steps 1136640 sparse20 122.0 potter0 1.0 (722.7s)
[asymmetric_advantages s8801] steps 1138688 sparse20 123.0 potter0 1.0 (724.0s)
[asymmetric_advantages s8801] steps 1140736 sparse20 126.0 potter0 1.0 (725.4s)
[asymmetric_advantages s8801] steps 1142784 sparse20 141.0 potter0 1.0 (726.8s)
[asymmetric_advantages s8801] steps 1144832 sparse20 141.0 potter0 1.0 (728.3s)
[asymmetric_advantages s8801] steps 1146880 sparse20 150.0 potter0 1.0 (729.6s)
[asymmetric_advantages s8801] steps 1148928 sparse20 145.0 potter0 1.0 (731.0s)
[asymmetric_advantages s8801] steps 1150976 sparse20 139.0 potter0 1.0 (732.3s)
[asymmetric_advantages s8801] steps 1153024 sparse20 144.0 potter0 1.0 (733.6s)
[asymmetric_advantages s8801] steps 1155072 sparse20 138.0 potter0 1.0 (735.0s)
[asymmetric_advantages s8801] steps 1157120 sparse20 144.0 potter0 1.0 (736.3s)
[asymmetric_advantages s8801] steps 1159168 sparse20 138.0 potter0 1.0 (737.7s)
[asymmetric_advantages s8801] steps 1161216 sparse20 140.0 potter0 1.0 (739.0s)
[asymmetric_advantages s8801] steps 1163264 sparse20 132.0 potter0 1.0 (740.4s)
[asymmetric_advantages s8801] steps 1165312 sparse20 131.0 potter0 1.0 (741.7s)
[asymmetric_advantages s8801] steps 1167360 sparse20 129.0 potter0 1.0 (743.0s)
[asymmetric_advantages s8801] steps 1169408 sparse20 131.0 potter0 1.0 (744.4s)
[asymmetric_advantages s8801] steps 1171456 sparse20 137.0 potter0 1.0 (745.7s)
[asymmetric_advantages s8801] steps 1173504 sparse20 137.0 potter0 1.0 (747.0s)
[asymmetric_advantages s8801] steps 1175552 sparse20 148.0 potter0 1.0 (748.4s)
[asymmetric_advantages s8801] steps 1177600 sparse20 139.0 potter0 1.0 (749.8s)
[asymmetric_advantages s8801] steps 1179648 sparse20 132.0 potter0 1.0 (751.1s)
[asymmetric_advantages s8801] steps 1181696 sparse20 126.0 potter0 1.0 (752.5s)
[asymmetric_advantages s8801] steps 1183744 sparse20 117.0 potter0 1.0 (753.9s)
[asymmetric_advantages s8801] steps 1185792 sparse20 119.0 potter0 1.0 (755.3s)
[asymmetric_advantages s8801] steps 1187840 sparse20 112.0 potter0 1.0 (756.6s)
[asymmetric_advantages s8801] steps 1189888 sparse20 115.0 potter0 1.0 (757.9s)
[asymmetric_advantages s8801] steps 1191936 sparse20 120.0 potter0 1.0 (759.4s)
[asymmetric_advantages s8801] steps 1193984 sparse20 116.0 potter0 1.0 (760.8s)
[asymmetric_advantages s8801] steps 1196032 sparse20 130.0 potter0 1.0 (762.2s)
[asymmetric_advantages s8801] steps 1198080 sparse20 133.0 potter0 1.0 (763.8s)
[asymmetric_advantages s8801] steps 1200128 sparse20 124.0 potter0 1.0 (765.3s)
[asymmetric_advantages s8801] steps 1202176 sparse20 135.0 potter0 1.0 (766.7s)
[asymmetric_advantages s8801] steps 1204224 sparse20 136.0 potter0 1.0 (768.2s)
[asymmetric_advantages s8801] steps 1206272 sparse20 138.0 potter0 1.0 (769.5s)
[asymmetric_advantages s8801] steps 1208320 sparse20 156.0 potter0 1.0 (770.9s)
[asymmetric_advantages s8801] steps 1210368 sparse20 151.0 potter0 1.0 (772.3s)
[asymmetric_advantages s8801] steps 1212416 sparse20 147.0 potter0 1.0 (773.8s)
[asymmetric_advantages s8801] steps 1214464 sparse20 144.0 potter0 1.0 (775.2s)
[asymmetric_advantages s8801] steps 1216512 sparse20 138.0 potter0 1.0 (776.7s)
[asymmetric_advantages s8801] steps 1218560 sparse20 144.0 potter0 1.0 (778.1s)
[asymmetric_advantages s8801] steps 1220608 sparse20 146.0 potter0 1.0 (779.6s)
[asymmetric_advantages s8801] steps 1222656 sparse20 153.0 potter0 1.0 (780.9s)
[asymmetric_advantages s8801] steps 1224704 sparse20 159.0 potter0 1.0 (782.3s)
[asymmetric_advantages s8801] steps 1226752 sparse20 146.0 potter0 1.0 (783.6s)
[asymmetric_advantages s8801] steps 1228800 sparse20 125.0 potter0 1.0 (785.0s)
[asymmetric_advantages s8801] steps 1230848 sparse20 112.0 potter0 1.0 (786.4s)
[asymmetric_advantages s8801] steps 1232896 sparse20 107.0 potter0 1.0 (787.7s)
[asymmetric_advantages s8801] steps 1234944 sparse20 120.0 potter0 1.0 (789.1s)
[asymmetric_advantages s8801] steps 1236992 sparse20 120.0 potter0 1.0 (790.5s)
[asymmetric_advantages s8801] steps 1239040 sparse20 124.0 potter0 1.0 (791.8s)
[asymmetric_advantages s8801] steps 1241088 sparse20 122.0 potter0 1.0 (793.2s)
[asymmetric_advantages s8801] steps 1243136 sparse20 117.0 potter0 1.0 (794.6s)
[asymmetric_advantages s8801] steps 1245184 sparse20 129.0 potter0 1.0 (796.1s)
[asymmetric_advantages s8801] steps 1247232 sparse20 138.0 potter0 1.0 (797.6s)
[asymmetric_advantages s8801] steps 1249280 sparse20 145.0 potter0 1.0 (798.8s)
[asymmetric_advantages s8801] steps 1251328 sparse20 160.0 potter0 1.0 (800.4s)
[asymmetric_advantages s8801] steps 1253376 sparse20 156.0 potter0 1.0 (801.7s)
[asymmetric_advantages s8801] steps 1255424 sparse20 146.0 potter0 1.0 (803.0s)
[asymmetric_advantages s8801] steps 1257472 sparse20 125.0 potter0 1.0 (804.3s)
[asymmetric_advantages s8801] steps 1259520 sparse20 117.0 potter0 1.0 (805.6s)
[asymmetric_advantages s8801] steps 1261568 sparse20 111.0 potter0 1.0 (807.0s)
[asymmetric_advantages s8801] steps 1263616 sparse20 117.0 potter0 1.0 (808.3s)
[asymmetric_advantages s8801] steps 1265664 sparse20 126.0 potter0 1.0 (809.6s)
[asymmetric_advantages s8801] steps 1267712 sparse20 122.0 potter0 1.0 (811.0s)
[asymmetric_advantages s8801] steps 1269760 sparse20 123.0 potter0 1.0 (812.3s)
[asymmetric_advantages s8801] steps 1271808 sparse20 122.0 potter0 1.0 (813.7s)
[asymmetric_advantages s8801] steps 1273856 sparse20 124.0 potter0 1.0 (815.1s)
[asymmetric_advantages s8801] steps 1275904 sparse20 124.0 potter0 1.0 (816.4s)
[asymmetric_advantages s8801] steps 1277952 sparse20 130.0 potter0 1.0 (817.7s)
[asymmetric_advantages s8801] steps 1280000 sparse20 138.0 potter0 1.0 (819.1s)
[asymmetric_advantages s8801] steps 1282048 sparse20 136.0 potter0 1.0 (820.5s)
[asymmetric_advantages s8801] steps 1284096 sparse20 138.0 potter0 1.0 (821.8s)
[asymmetric_advantages s8801] steps 1286144 sparse20 138.0 potter0 1.0 (823.2s)
[asymmetric_advantages s8801] steps 1288192 sparse20 146.0 potter0 1.0 (824.6s)
[asymmetric_advantages s8801] steps 1290240 sparse20 149.0 potter0 1.0 (825.9s)
[asymmetric_advantages s8801] steps 1292288 sparse20 148.0 potter0 1.0 (827.2s)
[asymmetric_advantages s8801] steps 1294336 sparse20 156.0 potter0 1.0 (828.6s)
[asymmetric_advantages s8801] steps 1296384 sparse20 150.0 potter0 1.0 (829.9s)
[asymmetric_advantages s8801] steps 1298432 sparse20 146.0 potter0 1.0 (831.3s)
[asymmetric_advantages s8801] steps 1300480 sparse20 154.0 potter0 1.0 (832.7s)
[asymmetric_advantages s8801] steps 1302528 sparse20 147.0 potter0 1.0 (834.0s)
[asymmetric_advantages s8801] steps 1304576 sparse20 140.0 potter0 1.0 (835.4s)
[asymmetric_advantages s8801] steps 1306624 sparse20 148.0 potter0 1.0 (836.8s)
